Partno,Judgement1,Word Pair,Judged Value,Recall,COS,LSA ,FSG
77,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
78,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
79,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
80,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
81,thematic,Adolescent_Juvenile,99,0,0.721281428,0.31405,0.014
82,thematic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
83,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
84,thematic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
85,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
86,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
87,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
88,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
89,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
90,thematic,Adolescent_Juvenile,85,0,0.721281428,0.31405,0.014
91,thematic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
92,thematic,Adolescent_Juvenile,95,1,0.721281428,0.31405,0.014
93,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
94,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
95,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
96,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
97,thematic,Adolescent_Juvenile,65,0,0.721281428,0.31405,0.014
98,thematic,Adolescent_Juvenile,90,0,0.721281428,0.31405,0.014
99,thematic,Adolescent_Juvenile,60,0,0.721281428,0.31405,0.014
100,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
101,thematic,Adolescent_Juvenile,50,1,0.721281428,0.31405,0.014
102,thematic,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
103,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
104,thematic,Adolescent_Juvenile,NA,0,0.721281428,0.31405,0.014
105,thematic,Adolescent_Juvenile,85,0,0.721281428,0.31405,0.014
106,thematic,Adolescent_Juvenile,NA,NA,0.721281428,0.31405,0.014
107,thematic,Adolescent_Juvenile,80,1,0.721281428,0.31405,0.014
108,thematic,Adolescent_Juvenile,100,1,0.721281428,0.31405,0.014
109,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
110,thematic,Adolescent_Juvenile,50,0,0.721281428,0.31405,0.014
111,thematic,Adolescent_Juvenile,70,1,0.721281428,0.31405,0.014
112,thematic,Adolescent_Juvenile,100,0,0.721281428,0.31405,0.014
70,thematic,Harp...Piano,50,1,0.778571068,0.52136,0.03
71,thematic,Harp...Piano,20,0,0.778571068,0.52136,0.03
72,thematic,Harp...Piano,80,0,0.778571068,0.52136,0.03
73,thematic,Harp...Piano,0,1,0.778571068,0.52136,0.03
74,thematic,Harp...Piano,30,0,0.778571068,0.52136,0.03
75,thematic,Harp...Piano,100,1,0.778571068,0.52136,0.03
76,thematic,Harp...Piano,40,0,0.778571068,0.52136,0.03
77,thematic,Harp...Piano,100,1,0.778571068,0.52136,0.03
78,thematic,Harp...Piano,50,1,0.778571068,0.52136,0.03
79,thematic,Harp...Piano,75,NA,0.778571068,0.52136,0.03
80,thematic,Harp...Piano,75,0,0.778571068,0.52136,0.03
81,thematic,Harp...Piano,60,1,0.778571068,0.52136,0.03
82,thematic,Harp...Piano,50,0,0.778571068,0.52136,0.03
83,thematic,Harp...Piano,50,0,0.778571068,0.52136,0.03
84,thematic,Harp...Piano,NA,NA,0.778571068,0.52136,0.03
85,thematic,Harp...Piano,30,1,0.778571068,0.52136,0.03
86,thematic,Harp...Piano,0,1,0.778571068,0.52136,0.03
87,thematic,Harp...Piano,20,1,0.778571068,0.52136,0.03
88,thematic,Harp...Piano,50,0,0.778571068,0.52136,0.03
89,thematic,Harp...Piano,100,0,0.778571068,0.52136,0.03
90,thematic,Harp...Piano,50,1,0.778571068,0.52136,0.03
91,thematic,Harp...Piano,80,0,0.778571068,0.52136,0.03
92,thematic,Harp...Piano,65,1,0.778571068,0.52136,0.03
93,thematic,Harp...Piano,100,1,0.778571068,0.52136,0.03
94,thematic,Harp...Piano,0,1,0.778571068,0.52136,0.03
95,thematic,Harp...Piano,10,1,0.778571068,0.52136,0.03
96,thematic,Harp...Piano,60,1,0.778571068,0.52136,0.03
97,thematic,Harp...Piano,20,0,0.778571068,0.52136,0.03
98,thematic,Harp...Piano,80,1,0.778571068,0.52136,0.03
99,thematic,Harp...Piano,10,1,0.778571068,0.52136,0.03
100,thematic,Harp...Piano,50,1,0.778571068,0.52136,0.03
101,thematic,Harp...Piano,50,0,0.778571068,0.52136,0.03
102,thematic,Harp...Piano,30,0,0.778571068,0.52136,0.03
103,thematic,Harp...Piano,40,0,0.778571068,0.52136,0.03
104,thematic,Harp...Piano,NA,0,0.778571068,0.52136,0.03
105,thematic,Harp...Piano,40,1,0.778571068,0.52136,0.03
106,thematic,Harp...Piano,NA,NA,0.778571068,0.52136,0.03
107,thematic,Harp...Piano,44,1,0.778571068,0.52136,0.03
108,thematic,Harp...Piano,75,0,0.778571068,0.52136,0.03
109,thematic,Harp...Piano,100,NA,0.778571068,0.52136,0.03
110,thematic,Harp...Piano,100,1,0.778571068,0.52136,0.03
111,thematic,Harp...Piano,100,1,0.778571068,0.52136,0.03
112,thematic,Harp...Piano,100,1,0.778571068,0.52136,0.03
70,thematic,Bath_Soap,10,0,0.712866683,0.384722,0.03
71,thematic,Bath_Soap,60,0,0.712866683,0.384722,0.03
72,thematic,Bath_Soap,75,1,0.712866683,0.384722,0.03
73,thematic,Bath_Soap,0,0,0.712866683,0.384722,0.03
74,thematic,Bath_Soap,20,0,0.712866683,0.384722,0.03
75,thematic,Bath_Soap,100,0,0.712866683,0.384722,0.03
76,thematic,Bath_Soap,0,1,0.712866683,0.384722,0.03
77,thematic,Bath_Soap,100,0,0.712866683,0.384722,0.03
78,thematic,Bath_Soap,50,1,0.712866683,0.384722,0.03
79,thematic,Bath_Soap,100,0,0.712866683,0.384722,0.03
80,thematic,Bath_Soap,50,1,0.712866683,0.384722,0.03
81,thematic,Bath_Soap,50,0,0.712866683,0.384722,0.03
82,thematic,Bath_Soap,50,0,0.712866683,0.384722,0.03
83,thematic,Bath_Soap,10,1,0.712866683,0.384722,0.03
84,thematic,Bath_Soap,NA,NA,0.712866683,0.384722,0.03
85,thematic,Bath_Soap,0,1,0.712866683,0.384722,0.03
86,thematic,Bath_Soap,0,1,0.712866683,0.384722,0.03
87,thematic,Bath_Soap,25,1,0.712866683,0.384722,0.03
88,thematic,Bath_Soap,20,1,0.712866683,0.384722,0.03
89,thematic,Bath_Soap,100,1,0.712866683,0.384722,0.03
90,thematic,Bath_Soap,50,1,0.712866683,0.384722,0.03
91,thematic,Bath_Soap,95,0,0.712866683,0.384722,0.03
92,thematic,Bath_Soap,30,0,0.712866683,0.384722,0.03
93,thematic,Bath_Soap,100,1,0.712866683,0.384722,0.03
94,thematic,Bath_Soap,1,1,0.712866683,0.384722,0.03
95,thematic,Bath_Soap,2,1,0.712866683,0.384722,0.03
96,thematic,Bath_Soap,70,0,0.712866683,0.384722,0.03
97,thematic,Bath_Soap,10,1,0.712866683,0.384722,0.03
98,thematic,Bath_Soap,70,0,0.712866683,0.384722,0.03
99,thematic,Bath_Soap,30,1,0.712866683,0.384722,0.03
100,thematic,Bath_Soap,100,1,0.712866683,0.384722,0.03
101,thematic,Bath_Soap,40,1,0.712866683,0.384722,0.03
102,thematic,Bath_Soap,80,1,0.712866683,0.384722,0.03
103,thematic,Bath_Soap,10,1,0.712866683,0.384722,0.03
104,thematic,Bath_Soap,NA,0,0.712866683,0.384722,0.03
105,thematic,Bath_Soap,30,1,0.712866683,0.384722,0.03
106,thematic,Bath_Soap,NA,1,0.712866683,0.384722,0.03
107,thematic,Bath_Soap,21,1,0.712866683,0.384722,0.03
108,thematic,Bath_Soap,50,1,0.712866683,0.384722,0.03
109,thematic,Bath_Soap,100,1,0.712866683,0.384722,0.03
110,thematic,Bath_Soap,50,1,0.712866683,0.384722,0.03
111,thematic,Bath_Soap,100,1,0.712866683,0.384722,0.03
112,thematic,Bath_Soap,100,1,0.712866683,0.384722,0.03
70,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
71,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
72,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
73,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
74,thematic,Brown_Green,50,1,0.763519253,0.487997,0.02
75,thematic,Brown_Green,90,1,0.763519253,0.487997,0.02
76,thematic,Brown_Green,70,1,0.763519253,0.487997,0.02
77,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
78,thematic,Brown_Green,90,1,0.763519253,0.487997,0.02
79,thematic,Brown_Green,80,0,0.763519253,0.487997,0.02
80,thematic,Brown_Green,95,1,0.763519253,0.487997,0.02
81,thematic,Brown_Green,88,0,0.763519253,0.487997,0.02
82,thematic,Brown_Green,80,0,0.763519253,0.487997,0.02
83,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
84,thematic,Brown_Green,NA,NA,0.763519253,0.487997,0.02
85,thematic,Brown_Green,90,1,0.763519253,0.487997,0.02
86,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
87,thematic,Brown_Green,90,1,0.763519253,0.487997,0.02
88,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
89,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
90,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
91,thematic,Brown_Green,90,1,0.763519253,0.487997,0.02
92,thematic,Brown_Green,92,1,0.763519253,0.487997,0.02
93,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
94,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
95,thematic,Brown_Green,95,1,0.763519253,0.487997,0.02
96,thematic,Brown_Green,90,0,0.763519253,0.487997,0.02
97,thematic,Brown_Green,85,1,0.763519253,0.487997,0.02
98,thematic,Brown_Green,95,0,0.763519253,0.487997,0.02
99,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
100,thematic,Brown_Green,25,0,0.763519253,0.487997,0.02
101,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
102,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
103,thematic,Brown_Green,30,0,0.763519253,0.487997,0.02
104,thematic,Brown_Green,NA,0,0.763519253,0.487997,0.02
105,thematic,Brown_Green,95,1,0.763519253,0.487997,0.02
106,thematic,Brown_Green,NA,1,0.763519253,0.487997,0.02
107,thematic,Brown_Green,87,1,0.763519253,0.487997,0.02
108,thematic,Brown_Green,85,0,0.763519253,0.487997,0.02
109,thematic,Brown_Green,100,0,0.763519253,0.487997,0.02
110,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
111,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
112,thematic,Brown_Green,100,1,0.763519253,0.487997,0.02
70,thematic,Surgery_Blood,100,0,0.139876429,0.199631,0.048
71,thematic,Surgery_Blood,85,1,0.139876429,0.199631,0.048
72,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
73,thematic,Surgery_Blood,0,1,0.139876429,0.199631,0.048
74,thematic,Surgery_Blood,60,0,0.139876429,0.199631,0.048
75,thematic,Surgery_Blood,90,1,0.139876429,0.199631,0.048
76,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
77,thematic,Surgery_Blood,100,0,0.139876429,0.199631,0.048
78,thematic,Surgery_Blood,90,1,0.139876429,0.199631,0.048
79,thematic,Surgery_Blood,100,0,0.139876429,0.199631,0.048
80,thematic,Surgery_Blood,95,1,0.139876429,0.199631,0.048
81,thematic,Surgery_Blood,40,0,0.139876429,0.199631,0.048
82,thematic,Surgery_Blood,80,1,0.139876429,0.199631,0.048
83,thematic,Surgery_Blood,1,0,0.139876429,0.199631,0.048
84,thematic,Surgery_Blood,NA,NA,0.139876429,0.199631,0.048
85,thematic,Surgery_Blood,80,1,0.139876429,0.199631,0.048
86,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
87,thematic,Surgery_Blood,80,1,0.139876429,0.199631,0.048
88,thematic,Surgery_Blood,100,0,0.139876429,0.199631,0.048
89,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
90,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
91,thematic,Surgery_Blood,80,0,0.139876429,0.199631,0.048
92,thematic,Surgery_Blood,80,1,0.139876429,0.199631,0.048
93,thematic,Surgery_Blood,100,0,0.139876429,0.199631,0.048
94,thematic,Surgery_Blood,100,NA,0.139876429,0.199631,0.048
95,thematic,Surgery_Blood,80,0,0.139876429,0.199631,0.048
96,thematic,Surgery_Blood,90,1,0.139876429,0.199631,0.048
97,thematic,Surgery_Blood,95,1,0.139876429,0.199631,0.048
98,thematic,Surgery_Blood,95,1,0.139876429,0.199631,0.048
99,thematic,Surgery_Blood,70,0,0.139876429,0.199631,0.048
100,thematic,Surgery_Blood,25,0,0.139876429,0.199631,0.048
101,thematic,Surgery_Blood,50,1,0.139876429,0.199631,0.048
102,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
103,thematic,Surgery_Blood,30,0,0.139876429,0.199631,0.048
104,thematic,Surgery_Blood,NA,1,0.139876429,0.199631,0.048
105,thematic,Surgery_Blood,90,1,0.139876429,0.199631,0.048
106,thematic,Surgery_Blood,NA,NA,0.139876429,0.199631,0.048
107,thematic,Surgery_Blood,59,1,0.139876429,0.199631,0.048
108,thematic,Surgery_Blood,95,1,0.139876429,0.199631,0.048
109,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
110,thematic,Surgery_Blood,100,1,0.139876429,0.199631,0.048
111,thematic,Surgery_Blood,90,1,0.139876429,0.199631,0.048
112,thematic,Surgery_Blood,100,0,0.139876429,0.199631,0.048
