"","Partno","Judgment","Word Pair","Judged Value"
"1768",221,"Semantic","Pigeon...Bird",90
"1769",1,"Associative","Trumpet...Instrument",100
"1770",2,"Associative","Trumpet...Instrument",80
"1771",3,"Associative","Trumpet...Instrument",50
"1772",4,"Associative","Trumpet...Instrument",20
"1773",5,"Associative","Trumpet...Instrument",NA
"1774",6,"Associative","Trumpet...Instrument",75
"1775",7,"Associative","Trumpet...Instrument",65
"1776",8,"Associative","Trumpet...Instrument",50
"1777",9,"Associative","Trumpet...Instrument",50
"1778",10,"Associative","Trumpet...Instrument",85
"1779",11,"Associative","Trumpet...Instrument",100
"1780",12,"Associative","Trumpet...Instrument",40
"1781",13,"Associative","Trumpet...Instrument",50
"1782",14,"Associative","Trumpet...Instrument",38
"1783",15,"Associative","Trumpet...Instrument",11
"1784",16,"Associative","Trumpet...Instrument",60
"1785",17,"Associative","Trumpet...Instrument",30
"1786",18,"Associative","Trumpet...Instrument",50
"1787",19,"Associative","Trumpet...Instrument",50
"1788",20,"Associative","Trumpet...Instrument",5
"1789",21,"Associative","Trumpet...Instrument",20
"1790",22,"Associative","Trumpet...Instrument",80
"1791",23,"Associative","Trumpet...Instrument",15
"1792",24,"Associative","Trumpet...Instrument",65
"1793",25,"Associative","Trumpet...Instrument",45
"1794",26,"Associative","Trumpet...Instrument",60
"1795",27,"Associative","Trumpet...Instrument",60
"1796",28,"Associative","Trumpet...Instrument",70
"1797",29,"Associative","Trumpet...Instrument",50
"1798",30,"Associative","Trumpet...Instrument",75
"1799",31,"Associative","Trumpet...Instrument",NA
"1800",32,"Associative","Trumpet...Instrument",100
"1801",33,"Associative","Trumpet...Instrument",40
"1802",34,"Associative","Trumpet...Instrument",50
"1803",35,"Associative","Trumpet...Instrument",70
"1804",36,"Associative","Trumpet...Instrument",80
"1805",37,"Associative","Trumpet...Instrument",80
"1806",38,"Associative","Trumpet...Instrument",80
"1807",39,"Associative","Trumpet...Instrument",50
"1808",40,"Associative","Trumpet...Instrument",15
"1809",41,"Associative","Trumpet...Instrument",89
"1810",42,"Associative","Trumpet...Instrument",85
"1811",43,"Associative","Trumpet...Instrument",60
"1812",44,"Associative","Trumpet...Instrument",10
"1813",45,"Associative","Trumpet...Instrument",15
"1814",46,"Associative","Trumpet...Instrument",50
"1815",47,"Associative","Trumpet...Instrument",30
"1816",48,"Associative","Trumpet...Instrument",100
"1817",49,"Associative","Trumpet...Instrument",70
"1818",50,"Associative","Trumpet...Instrument",40
"1819",51,"Associative","Trumpet...Instrument",40
"1820",52,"Associative","Trumpet...Instrument",80
"1821",53,"Associative","Trumpet...Instrument",100
"1822",54,"Associative","Trumpet...Instrument",90
"1823",55,"Associative","Trumpet...Instrument",30
"1824",56,"Associative","Trumpet...Instrument",30
"1825",57,"Associative","Trumpet...Instrument",70
"1826",58,"Associative","Trumpet...Instrument",75
"1827",59,"Associative","Trumpet...Instrument",34
"1828",60,"Associative","Trumpet...Instrument",30
"1829",61,"Associative","Trumpet...Instrument",70
"1830",62,"Associative","Trumpet...Instrument",40
"1831",63,"Associative","Trumpet...Instrument",40
"1832",64,"Associative","Trumpet...Instrument",35
"1833",65,"Associative","Trumpet...Instrument",20
"1834",66,"Associative","Trumpet...Instrument",70
"1835",67,"Associative","Trumpet...Instrument",10
"1836",68,"Associative","Trumpet...Instrument",80
"1837",69,"Associative","Trumpet...Instrument",80
"1838",70,"Associative","Trumpet...Instrument",75
"1839",71,"Associative","Trumpet...Instrument",90
"1840",72,"Associative","Trumpet...Instrument",85
"1841",73,"Associative","Trumpet...Instrument",80
"1842",74,"Associative","Trumpet...Instrument",100
"1843",75,"Associative","Trumpet...Instrument",95
"1844",76,"Associative","Trumpet...Instrument",50
"1845",77,"Associative","Trumpet...Instrument",40
"1846",78,"Associative","Trumpet...Instrument",10
"1847",79,"Thematic","Trumpet...Instrument",40
"1848",80,"Thematic","Trumpet...Instrument",65
"1849",81,"Thematic","Trumpet...Instrument",70
"1850",82,"Thematic","Trumpet...Instrument",45
"1851",83,"Thematic","Trumpet...Instrument",75
"1852",84,"Thematic","Trumpet...Instrument",30
"1853",85,"Thematic","Trumpet...Instrument",70
"1854",86,"Thematic","Trumpet...Instrument",NA
"1855",87,"Thematic","Trumpet...Instrument",90
"1856",88,"Thematic","Trumpet...Instrument",80
"1857",89,"Thematic","Trumpet...Instrument",90
"1858",90,"Thematic","Trumpet...Instrument",NA
"1859",91,"Thematic","Trumpet...Instrument",75
"1860",92,"Thematic","Trumpet...Instrument",87
"1861",93,"Thematic","Trumpet...Instrument",70
"1862",94,"Thematic","Trumpet...Instrument",100
"1863",95,"Thematic","Trumpet...Instrument",30
"1864",96,"Thematic","Trumpet...Instrument",95
"1865",97,"Thematic","Trumpet...Instrument",90
"1866",98,"Thematic","Trumpet...Instrument",60
"1867",99,"Thematic","Trumpet...Instrument",NA
"1868",100,"Thematic","Trumpet...Instrument",50
"1869",101,"Thematic","Trumpet...Instrument",99
"1870",102,"Thematic","Trumpet...Instrument",80
"1871",103,"Thematic","Trumpet...Instrument",85
"1872",104,"Thematic","Trumpet...Instrument",80
"1873",105,"Thematic","Trumpet...Instrument",80
"1874",106,"Thematic","Trumpet...Instrument",69
"1875",107,"Thematic","Trumpet...Instrument",50
"1876",108,"Thematic","Trumpet...Instrument",80
"1877",109,"Thematic","Trumpet...Instrument",50
"1878",110,"Thematic","Trumpet...Instrument",75
"1879",111,"Thematic","Trumpet...Instrument",100
"1880",112,"Thematic","Trumpet...Instrument",90
"1881",113,"Thematic","Trumpet...Instrument",90
"1882",114,"Thematic","Trumpet...Instrument",NA
"1883",115,"Thematic","Trumpet...Instrument",80
"1884",116,"Thematic","Trumpet...Instrument",75
"1885",117,"Thematic","Trumpet...Instrument",NA
"1886",118,"Thematic","Trumpet...Instrument",99
"1887",119,"Thematic","Trumpet...Instrument",NA
"1888",120,"Thematic","Trumpet...Instrument",11
"1889",121,"Thematic","Trumpet...Instrument",100
"1890",122,"Thematic","Trumpet...Instrument",100
"1891",123,"Thematic","Trumpet...Instrument",90
"1892",124,"Thematic","Trumpet...Instrument",90
"1893",125,"Thematic","Trumpet...Instrument",60
"1894",126,"Thematic","Trumpet...Instrument",90
"1895",127,"Thematic","Trumpet...Instrument",85
"1896",128,"Thematic","Trumpet...Instrument",100
"1897",129,"Thematic","Trumpet...Instrument",0
"1898",130,"Thematic","Trumpet...Instrument",90
"1899",131,"Thematic","Trumpet...Instrument",95
"1900",132,"Thematic","Trumpet...Instrument",90
"1901",133,"Thematic","Trumpet...Instrument",90
"1902",314,"Thematic","Trumpet...Instrument",82
"1903",135,"Thematic","Trumpet...Instrument",100
"1904",136,"Thematic","Trumpet...Instrument",67
"1905",137,"Thematic","Trumpet...Instrument",80
"1906",138,"Thematic","Trumpet...Instrument",100
"1907",139,"Thematic","Trumpet...Instrument",56
"1908",140,"Thematic","Trumpet...Instrument",80
"1909",141,"Thematic","Trumpet...Instrument",100
"1910",142,"Thematic","Trumpet...Instrument",80
"1911",143,"Thematic","Trumpet...Instrument",100
"1912",144,"Thematic","Trumpet...Instrument",NA
"1913",145,"Thematic","Trumpet...Instrument",90
"1914",146,"Thematic","Trumpet...Instrument",90
"1915",147,"Semantic","Trumpet...Instrument",80
"1916",148,"Semantic","Trumpet...Instrument",70
"1917",149,"Semantic","Trumpet...Instrument",100
"1918",150,"Semantic","Trumpet...Instrument",55
"1919",151,"Semantic","Trumpet...Instrument",67
"1920",152,"Semantic","Trumpet...Instrument",45
"1921",153,"Semantic","Trumpet...Instrument",100
"1922",154,"Semantic","Trumpet...Instrument",65
"1923",155,"Semantic","Trumpet...Instrument",NA
"1924",156,"Semantic","Trumpet...Instrument",90
"1925",157,"Semantic","Trumpet...Instrument",100
"1926",158,"Semantic","Trumpet...Instrument",90
"1927",159,"Semantic","Trumpet...Instrument",50
"1928",160,"Semantic","Trumpet...Instrument",100
"1929",161,"Semantic","Trumpet...Instrument",19
"1930",162,"Semantic","Trumpet...Instrument",80
"1931",163,"Semantic","Trumpet...Instrument",40
"1932",164,"Semantic","Trumpet...Instrument",70
"1933",165,"Semantic","Trumpet...Instrument",60
"1934",166,"Semantic","Trumpet...Instrument",100
"1935",167,"Semantic","Trumpet...Instrument",100
"1936",168,"Semantic","Trumpet...Instrument",55
"1937",169,"Semantic","Trumpet...Instrument",100
"1938",170,"Semantic","Trumpet...Instrument",75
"1939",171,"Semantic","Trumpet...Instrument",25
"1940",172,"Semantic","Trumpet...Instrument",100
"1941",173,"Semantic","Trumpet...Instrument",70
"1942",174,"Semantic","Trumpet...Instrument",30
"1943",175,"Semantic","Trumpet...Instrument",100
"1944",176,"Semantic","Trumpet...Instrument",100
"1945",177,"Semantic","Trumpet...Instrument",100
"1946",178,"Semantic","Trumpet...Instrument",100
"1947",179,"Semantic","Trumpet...Instrument",90
"1948",180,"Semantic","Trumpet...Instrument",100
"1949",181,"Semantic","Trumpet...Instrument",90
"1950",182,"Semantic","Trumpet...Instrument",50
"1951",183,"Semantic","Trumpet...Instrument",100
"1952",184,"Semantic","Trumpet...Instrument",100
"1953",185,"Semantic","Trumpet...Instrument",52
"1954",186,"Semantic","Trumpet...Instrument",80
"1955",187,"Semantic","Trumpet...Instrument",100
"1956",188,"Semantic","Trumpet...Instrument",70
"1957",189,"Semantic","Trumpet...Instrument",75
"1958",190,"Semantic","Trumpet...Instrument",80
"1959",191,"Semantic","Trumpet...Instrument",70
"1960",192,"Semantic","Trumpet...Instrument",95
"1961",193,"Semantic","Trumpet...Instrument",50
"1962",194,"Semantic","Trumpet...Instrument",98
"1963",195,"Semantic","Trumpet...Instrument",100
"1964",196,"Semantic","Trumpet...Instrument",85
"1965",197,"Semantic","Trumpet...Instrument",NA
"1966",198,"Semantic","Trumpet...Instrument",70
"1967",199,"Semantic","Trumpet...Instrument",60
"1968",200,"Semantic","Trumpet...Instrument",95
"1969",201,"Semantic","Trumpet...Instrument",40
"1970",202,"Semantic","Trumpet...Instrument",90
"1971",203,"Semantic","Trumpet...Instrument",100
"1972",204,"Semantic","Trumpet...Instrument",62
"1973",205,"Semantic","Trumpet...Instrument",100
"1974",206,"Semantic","Trumpet...Instrument",80
"1975",207,"Semantic","Trumpet...Instrument",85
"1976",208,"Semantic","Trumpet...Instrument",90
"1977",209,"Semantic","Trumpet...Instrument",50
"1978",210,"Semantic","Trumpet...Instrument",80
"1979",211,"Semantic","Trumpet...Instrument",80
"1980",212,"Semantic","Trumpet...Instrument",100
"1981",213,"Semantic","Trumpet...Instrument",89
"1982",214,"Semantic","Trumpet...Instrument",10
"1983",215,"Semantic","Trumpet...Instrument",75
"1984",216,"Semantic","Trumpet...Instrument",100
"1985",217,"Semantic","Trumpet...Instrument",100
"1986",218,"Semantic","Trumpet...Instrument",50
"1987",219,"Semantic","Trumpet...Instrument",90
"1988",220,"Semantic","Trumpet...Instrument",100
"1989",221,"Semantic","Trumpet...Instrument",90
"1990",1,"Associative","Walrus...Sea",10
"1991",2,"Associative","Walrus...Sea",20
"1992",3,"Associative","Walrus...Sea",40
"1993",4,"Associative","Walrus...Sea",50
"1994",5,"Associative","Walrus...Sea",NA
"1995",6,"Associative","Walrus...Sea",15
"1996",7,"Associative","Walrus...Sea",60
"1997",8,"Associative","Walrus...Sea",2
"1998",9,"Associative","Walrus...Sea",20
"1999",10,"Associative","Walrus...Sea",45
"2000",11,"Associative","Walrus...Sea",80
"2001",12,"Associative","Walrus...Sea",20
"2002",13,"Associative","Walrus...Sea",5
"2003",14,"Associative","Walrus...Sea",18
"2004",15,"Associative","Walrus...Sea",55
"2005",16,"Associative","Walrus...Sea",35
"2006",17,"Associative","Walrus...Sea",30
"2007",18,"Associative","Walrus...Sea",20
"2008",19,"Associative","Walrus...Sea",40
"2009",20,"Associative","Walrus...Sea",35
"2010",21,"Associative","Walrus...Sea",10
"2011",22,"Associative","Walrus...Sea",40
"2012",23,"Associative","Walrus...Sea",45
"2013",24,"Associative","Walrus...Sea",21
"2014",25,"Associative","Walrus...Sea",12
"2015",26,"Associative","Walrus...Sea",25
"2016",27,"Associative","Walrus...Sea",60
"2017",28,"Associative","Walrus...Sea",25
"2018",29,"Associative","Walrus...Sea",30
"2019",30,"Associative","Walrus...Sea",25
"2020",31,"Associative","Walrus...Sea",NA
"2021",32,"Associative","Walrus...Sea",56
"2022",33,"Associative","Walrus...Sea",20
"2023",34,"Associative","Walrus...Sea",10
"2024",35,"Associative","Walrus...Sea",65
"2025",36,"Associative","Walrus...Sea",40
"2026",37,"Associative","Walrus...Sea",70
"2027",38,"Associative","Walrus...Sea",85
"2028",39,"Associative","Walrus...Sea",10
"2029",40,"Associative","Walrus...Sea",30
"2030",41,"Associative","Walrus...Sea",30
"2031",42,"Associative","Walrus...Sea",50
"2032",43,"Associative","Walrus...Sea",25
"2033",44,"Associative","Walrus...Sea",1
"2034",45,"Associative","Walrus...Sea",10
"2035",46,"Associative","Walrus...Sea",40
"2036",47,"Associative","Walrus...Sea",65
"2037",48,"Associative","Walrus...Sea",50
"2038",49,"Associative","Walrus...Sea",20
"2039",50,"Associative","Walrus...Sea",30
"2040",51,"Associative","Walrus...Sea",15
"2041",52,"Associative","Walrus...Sea",40
"2042",53,"Associative","Walrus...Sea",60
"2043",54,"Associative","Walrus...Sea",25
"2044",55,"Associative","Walrus...Sea",20
"2045",56,"Associative","Walrus...Sea",60
"2046",57,"Associative","Walrus...Sea",30
"2047",58,"Associative","Walrus...Sea",80
"2048",59,"Associative","Walrus...Sea",32
"2049",60,"Associative","Walrus...Sea",20
"2050",61,"Associative","Walrus...Sea",15
"2051",62,"Associative","Walrus...Sea",65
"2052",63,"Associative","Walrus...Sea",30
"2053",64,"Associative","Walrus...Sea",20
"2054",65,"Associative","Walrus...Sea",40
"2055",66,"Associative","Walrus...Sea",30
"2056",67,"Associative","Walrus...Sea",20
"2057",68,"Associative","Walrus...Sea",20
"2058",69,"Associative","Walrus...Sea",90
"2059",70,"Associative","Walrus...Sea",85
"2060",71,"Associative","Walrus...Sea",90
"2061",72,"Associative","Walrus...Sea",20
"2062",73,"Associative","Walrus...Sea",30
"2063",74,"Associative","Walrus...Sea",1
"2064",75,"Associative","Walrus...Sea",60
"2065",76,"Associative","Walrus...Sea",25
"2066",77,"Associative","Walrus...Sea",50
"2067",78,"Associative","Walrus...Sea",5
"2068",79,"Thematic","Walrus...Sea",18
"2069",80,"Thematic","Walrus...Sea",30
"2070",81,"Thematic","Walrus...Sea",15
"2071",82,"Thematic","Walrus...Sea",75
"2072",83,"Thematic","Walrus...Sea",20
"2073",84,"Thematic","Walrus...Sea",75
"2074",85,"Thematic","Walrus...Sea",50
"2075",86,"Thematic","Walrus...Sea",NA
"2076",87,"Thematic","Walrus...Sea",25
"2077",88,"Thematic","Walrus...Sea",75
"2078",89,"Thematic","Walrus...Sea",19
"2079",90,"Thematic","Walrus...Sea",NA
"2080",91,"Thematic","Walrus...Sea",20
"2081",92,"Thematic","Walrus...Sea",78
"2082",93,"Thematic","Walrus...Sea",58
"2083",94,"Thematic","Walrus...Sea",0
"2084",95,"Thematic","Walrus...Sea",10
"2085",96,"Thematic","Walrus...Sea",75
"2086",97,"Thematic","Walrus...Sea",30
"2087",98,"Thematic","Walrus...Sea",60
"2088",99,"Thematic","Walrus...Sea",NA
"2089",100,"Thematic","Walrus...Sea",30
"2090",101,"Thematic","Walrus...Sea",45
"2091",102,"Thematic","Walrus...Sea",50
"2092",103,"Thematic","Walrus...Sea",60
"2093",104,"Thematic","Walrus...Sea",80
"2094",105,"Thematic","Walrus...Sea",5
"2095",106,"Thematic","Walrus...Sea",70
"2096",107,"Thematic","Walrus...Sea",20
"2097",108,"Thematic","Walrus...Sea",20
"2098",109,"Thematic","Walrus...Sea",50
"2099",110,"Thematic","Walrus...Sea",70
"2100",111,"Thematic","Walrus...Sea",100
"2101",112,"Thematic","Walrus...Sea",80
"2102",113,"Thematic","Walrus...Sea",85
"2103",114,"Thematic","Walrus...Sea",NA
"2104",115,"Thematic","Walrus...Sea",60
"2105",116,"Thematic","Walrus...Sea",40
"2106",117,"Thematic","Walrus...Sea",20
"2107",118,"Thematic","Walrus...Sea",70
"2108",119,"Thematic","Walrus...Sea",NA
"2109",120,"Thematic","Walrus...Sea",5
"2110",121,"Thematic","Walrus...Sea",90
"2111",122,"Thematic","Walrus...Sea",50
"2112",123,"Thematic","Walrus...Sea",70
"2113",124,"Thematic","Walrus...Sea",80
"2114",125,"Thematic","Walrus...Sea",50
"2115",126,"Thematic","Walrus...Sea",70
"2116",127,"Thematic","Walrus...Sea",45
"2117",128,"Thematic","Walrus...Sea",100
"2118",129,"Thematic","Walrus...Sea",0
"2119",130,"Thematic","Walrus...Sea",80
"2120",131,"Thematic","Walrus...Sea",95
"2121",132,"Thematic","Walrus...Sea",75
"2122",133,"Thematic","Walrus...Sea",90
"2123",314,"Thematic","Walrus...Sea",70
"2124",135,"Thematic","Walrus...Sea",80
"2125",136,"Thematic","Walrus...Sea",76
"2126",137,"Thematic","Walrus...Sea",30
"2127",138,"Thematic","Walrus...Sea",60
"2128",139,"Thematic","Walrus...Sea",23
"2129",140,"Thematic","Walrus...Sea",80
"2130",141,"Thematic","Walrus...Sea",50
"2131",142,"Thematic","Walrus...Sea",40
"2132",143,"Thematic","Walrus...Sea",100
"2133",144,"Thematic","Walrus...Sea",NA
"2134",145,"Thematic","Walrus...Sea",65
"2135",146,"Thematic","Walrus...Sea",90
"2136",147,"Semantic","Walrus...Sea",50
"2137",148,"Semantic","Walrus...Sea",30
"2138",149,"Semantic","Walrus...Sea",100
"2139",150,"Semantic","Walrus...Sea",45
"2140",151,"Semantic","Walrus...Sea",56
"2141",152,"Semantic","Walrus...Sea",90
"2142",153,"Semantic","Walrus...Sea",1
"2143",154,"Semantic","Walrus...Sea",10
"2144",155,"Semantic","Walrus...Sea",NA
"2145",156,"Semantic","Walrus...Sea",15
"2146",157,"Semantic","Walrus...Sea",40
"2147",158,"Semantic","Walrus...Sea",65
"2148",159,"Semantic","Walrus...Sea",5
"2149",160,"Semantic","Walrus...Sea",100
"2150",161,"Semantic","Walrus...Sea",62
"2151",162,"Semantic","Walrus...Sea",50
"2152",163,"Semantic","Walrus...Sea",50
"2153",164,"Semantic","Walrus...Sea",50
"2154",165,"Semantic","Walrus...Sea",30
"2155",166,"Semantic","Walrus...Sea",90
"2156",167,"Semantic","Walrus...Sea",90
"2157",168,"Semantic","Walrus...Sea",38
"2158",169,"Semantic","Walrus...Sea",10
"2159",170,"Semantic","Walrus...Sea",30
"2160",171,"Semantic","Walrus...Sea",10
"2161",172,"Semantic","Walrus...Sea",50
"2162",173,"Semantic","Walrus...Sea",80
"2163",174,"Semantic","Walrus...Sea",20
"2164",175,"Semantic","Walrus...Sea",70
"2165",176,"Semantic","Walrus...Sea",80
"2166",177,"Semantic","Walrus...Sea",50
"2167",178,"Semantic","Walrus...Sea",50
"2168",179,"Semantic","Walrus...Sea",70
"2169",180,"Semantic","Walrus...Sea",75
"2170",181,"Semantic","Walrus...Sea",20
"2171",182,"Semantic","Walrus...Sea",65
"2172",183,"Semantic","Walrus...Sea",90
"2173",184,"Semantic","Walrus...Sea",80
"2174",185,"Semantic","Walrus...Sea",20
"2175",186,"Semantic","Walrus...Sea",60
"2176",187,"Semantic","Walrus...Sea",25
"2177",188,"Semantic","Walrus...Sea",60
"2178",189,"Semantic","Walrus...Sea",45
"2179",190,"Semantic","Walrus...Sea",60
"2180",191,"Semantic","Walrus...Sea",70
"2181",192,"Semantic","Walrus...Sea",35
"2182",193,"Semantic","Walrus...Sea",70
"2183",194,"Semantic","Walrus...Sea",95
"2184",195,"Semantic","Walrus...Sea",50
"2185",196,"Semantic","Walrus...Sea",50
"2186",197,"Semantic","Walrus...Sea",NA
"2187",198,"Semantic","Walrus...Sea",80
"2188",199,"Semantic","Walrus...Sea",10
"2189",200,"Semantic","Walrus...Sea",85
"2190",201,"Semantic","Walrus...Sea",6
"2191",202,"Semantic","Walrus...Sea",10
"2192",203,"Semantic","Walrus...Sea",100
"2193",204,"Semantic","Walrus...Sea",10
"2194",205,"Semantic","Walrus...Sea",90
"2195",206,"Semantic","Walrus...Sea",20
"2196",207,"Semantic","Walrus...Sea",80
"2197",208,"Semantic","Walrus...Sea",80
"2198",209,"Semantic","Walrus...Sea",60
"2199",210,"Semantic","Walrus...Sea",100
"2200",211,"Semantic","Walrus...Sea",70
"2201",212,"Semantic","Walrus...Sea",20
"2202",213,"Semantic","Walrus...Sea",12
"2203",214,"Semantic","Walrus...Sea",100
"2204",215,"Semantic","Walrus...Sea",50
"2205",216,"Semantic","Walrus...Sea",100
"2206",217,"Semantic","Walrus...Sea",40
"2207",218,"Semantic","Walrus...Sea",20
"2208",219,"Semantic","Walrus...Sea",30
"2209",220,"Semantic","Walrus...Sea",100
"2210",221,"Semantic","Walrus...Sea",50
"2211",1,"Associative","Horse...Pony",80
"2212",2,"Associative","Horse...Pony",75
"2213",3,"Associative","Horse...Pony",70
"2214",4,"Associative","Horse...Pony",20
"2215",5,"Associative","Horse...Pony",NA
"2216",6,"Associative","Horse...Pony",55
"2217",7,"Associative","Horse...Pony",70
"2218",8,"Associative","Horse...Pony",45
"2219",9,"Associative","Horse...Pony",20
"2220",10,"Associative","Horse...Pony",87
"2221",11,"Associative","Horse...Pony",100
"2222",12,"Associative","Horse...Pony",45
"2223",13,"Associative","Horse...Pony",25
"2224",14,"Associative","Horse...Pony",8
"2225",15,"Associative","Horse...Pony",35
